y,x0
1.0562708008386417,0.7791396579981176
2.2936513492153106,3.9095707592001596
1.6273955579946586,2.0336318876572728
1.9116362009920693,3.725083469383827
1.4635658861133216,1.4301065065599001
1.7049709816002943,2.0840156925976845
1.962530598257876,3.141001462790038
1.8895192104044394,3.4777202108033385
1.2264478889248773,2.1770644041431733
2.298639890586583,3.4959071079947823
2.2846012357446166,3.9091638812654788
0.728542788426795,0.41753966891795596
1.3413838937600864,1.6756693969661278
1.0602913197285606,1.3221762201183436
2.0107397414243375,3.6872106122683137
1.525992779452424,2.371578263082543
1.5184134760753742,1.04097876941103
1.7102897276807023,2.9023826870698146
2.0252005905005905,4.302760422976835
1.7090210898116616,2.1313863996148106
