y,x0
-0.6832948842838584,0.7648076872278796
-0.7256031405003628,-0.4464618740108684
-1.1572664631036969,-0.0910956957031526
-0.628214706399473,0.8220890921951844
-0.6975504599546553,-0.6854516586285815
-0.8669149970071672,0.2018580789709833
-0.9681949445469163,-0.2484084256421472
-0.5169081057144183,-0.734097109722699
-0.9641370616966838,0.1897560429086295
-0.7912180166920518,-0.5901777552826576
-0.4833064152308866,1.123044366613064
-0.9069289070341842,-0.3222416840861099
-0.9685918544163168,-0.13529181201795
-0.5385575702875193,0.7858998290102885
-0.8574615423955088,-0.3618511635175663
-0.8477092501833209,-0.3463497478527693
-0.620305664492846,-0.9065045687255464
-0.6519856031883866,-0.9437926407064856
-0.8029337275371276,-0.6647833789495486
-0.9617033493678064,0.3533671905167025
